"CHEM_HISTORY_SAMPLE_ID","EVENT_SMAS_ID","CHS_SITE_ID_CORR_IND","CHS_DATA_PROVIDER","CHS_SYS_SAMPLE_CDE","CHS_SAMPLE_NAME","CHS_SAMPLE_MATRIX_CDE","CHS_DEC_SAMPLE_TYPE_CDE","CHS_LAB_SAMPLE_TYPE_CDE","CHS_SAMPLE_SOURCE","CHS_PARENT_SAMPLE_CDE","CHS_SAMPLE_DEL_GRP","CHS_SAMPLE_DATE","CHS_SAMPLE_RECEIPT_DATE","CHS_SAMPLER","CHS_SAMPLING_COMPANY_CODE","CHS_COMMENT","CREATE_DATE","END_DATE","UPDATE_DATE","UPDATED_BY_GUID"
"","LAB_INTERNAL_20190913","N","ALSRNY","651295-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908225",2019-09-13 13:06:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190913","N","ALSRNY","651303-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908225",2019-09-13 02:22:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190909","N","ALSRNY","650594-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908225",2019-09-09 21:42:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190912","N","ALSRNY","344353-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908225",2019-09-12 15:05:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190910","N","ALSRNY","344206-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908225",2019-09-10 17:27:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190828","N","ALSRNY","649486-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908225",2019-08-28 15:32:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190831","N","ALSRNY","649823-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908225",2019-08-31 23:23:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190913","N","ALSRNY","651288-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908225",2019-09-13 12:41:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190912","N","ALSRNY","651301-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908225",2019-09-12 12:41:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190909","N","ALSRNY","650590-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908225",2019-09-09 15:50:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190910","N","ALSRNY","650814-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908225",2019-09-10 21:33:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190828","N","ALSRNY","649316-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908225",2019-08-28 19:19:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190912","N","ALSRNY","344351-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908225",2019-09-12 15:02:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190910","N","ALSRNY","344205-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908225",2019-09-10 17:27:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190901","N","ALSRNY","649824-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908225",2019-09-01 01:56:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190913","N","ALSRNY","651295-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908225",2019-09-13 13:13:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190913","N","ALSRNY","651303-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908225",2019-09-13 04:27:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190909","N","ALSRNY","650594-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908225",2019-09-09 21:48:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190912","N","ALSRNY","344353-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908225",2019-09-12 15:05:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190910","N","ALSRNY","344206-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908225",2019-09-10 17:27:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","09-INDN-2.0_20190827","N","ALSRNY","09-INDN-2.0-08272019-WDUP","09-INDN-2.0-08272019-W","WS","N","LR","Lab","09-INDN-2.0-08272019-W","R1908225",2019-08-27 09:37:00,2019-08-28,"082619C01W","NYSDEC",NA,"","","",""
"","09-HAMM-1.9_20190827","N","ALSRNY","09-HAMM-1.9-08272019-WMS","09-HAMM-1.9-08272019-W","WS","N","MS","Lab","09-HAMM-1.9-08272019-W","R1908225",2019-08-27 11:50:00,2019-08-28,"082619C01W","NYSDEC",NA,"","","",""
"","09-BLAH-4.2_20190827","N","ALSRNY","09-BLAH-4.2-08272019-WMS","09-BLAH-4.2-08272019-W","WS","N","MS","Lab","09-BLAH-4.2-08272019-W","R1908225",2019-08-27 11:00:00,2019-08-28,"082619C01W","NYSDEC",NA,"","","",""
"","09-INDN-2.0_20190827","N","ALSRNY","09-INDN-2.0-08272019-WMS","09-INDN-2.0-08272019-W","WS","N","MS","Lab","09-INDN-2.0-08272019-W","R1908225",2019-08-27 09:37:00,2019-08-28,"082619C01W","NYSDEC",NA,"","","",""
"","09-FSCR-1.0_20190827","N","ALSRNY","09-FSCR-1.0-08272019-W MS","09-FSCR-1.0-08272019-W","WS","N","MS","Lab","09-FSCR-1.0-08272019-W","R1908225",2019-08-27 08:53:00,2019-08-28,"082619C01W","NYSDEC",NA,"","","",""
"","09-GRAC-0.8_20190827","N","ALSRNY","09-GRAC-0.8-08272019-WMS","09-GRAC-0.8-08272019-W","WS","N","MS","Lab","09-GRAC-0.8-08272019-W","R1908225",2019-08-27 10:30:00,2019-08-28,"082619C01W","NYSDEC",NA,"","","",""
"","09-HAMM-1.9_20190827","N","ALSRNY","09-HAMM-1.9-08272019-WSD","09-HAMM-1.9-08272019-W","WS","N","SD","Lab","09-HAMM-1.9-08272019-W","R1908225",2019-08-27 11:50:00,2019-08-28,"082619C01W","NYSDEC",NA,"","","",""
"","09-BLAH-4.2_20190827","N","ALSRNY","09-BLAH-4.2-08272019-WSD","09-BLAH-4.2-08272019-W","WS","N","SD","Lab","09-BLAH-4.2-08272019-W","R1908225",2019-08-27 11:00:00,2019-08-28,"082619C01W","NYSDEC",NA,"","","",""
"","09-INDN-2.0_20190827","N","ALSRNY","09-INDN-2.0-08272019-WSD","09-INDN-2.0-08272019-W","WS","N","SD","Lab","09-INDN-2.0-08272019-W","R1908225",2019-08-27 09:37:00,2019-08-28,"082619C01W","NYSDEC",NA,"","","",""
"","09-FSCR-1.0_20190827","N","ALSRNY","09-FSCR-1.0-08272019-W SD","09-FSCR-1.0-08272019-W","WS","N","SD","Lab","09-FSCR-1.0-08272019-W","R1908225",2019-08-27 08:53:00,2019-08-28,"082619C01W","NYSDEC",NA,"","","",""
"","09-GRAC-0.8_20190827","N","ALSRNY","09-GRAC-0.8-08272019-WSD","09-GRAC-0.8-08272019-W","WS","N","SD","Lab","09-GRAC-0.8-08272019-W","R1908225",2019-08-27 10:30:00,2019-08-28,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190904","N","ALSRNY","343779-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908225",2019-09-04 00:00:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190904","N","ALSRNY","343780-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908225",2019-09-04 00:00:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190904","N","ALSRNY","343779-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908225",2019-09-04 00:00:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190904","N","ALSRNY","343780-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908225",2019-09-04 00:00:00,NA,"082619C01W","NYSDEC",NA,"","","",""
"","12-SCHO-36.0_20190827","Y","ALSRNY","12-SCHO-36-08272019-W","12-SCHO-36-08272019-W","WS","N","N","Field",NA,"R1908371",2019-08-27 10:00:00,2019-08-30,"082619MO1W","NYSDEC",NA,"","","",""
"","12-OTSQ-0.2_20190827","N","ALSRNY","12-OTSQ-0.2-08272019-W","12-OTSQ-0.2-08272019-W","WS","N","N","Field",NA,"R1908371",2019-08-27 08:45:00,2019-08-30,"082619MO1W","NYSDEC",NA,"","","",""
"","12-SHAK-0.1_20190827","N","ALSRNY","12-SHAK-0.1-08272019-W","12-SHAK-0.1-08272019-W","WS","N","N","Field",NA,"R1908371",2019-08-27 13:00:00,2019-08-30,"082619MO1W","NYSDEC",NA,"","","",""
"","12-LISH-2.1_20190827","N","ALSRNY","12-LISH-2.1-08272019-W","12-LISH-2.1-08272019-W","WS","N","N","Field",NA,"R1908371",2019-08-27 11:15:00,2019-08-30,"082619MO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190830","N","ALSRNY","649618-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908371",2019-08-30 16:43:00,NA,"082619MO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190913","N","ALSRNY","651299-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908371",2019-09-13 13:48:00,NA,"082619MO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190913","N","ALSRNY","651361-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908371",2019-09-13 18:44:00,NA,"082619MO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190830","N","ALSRNY","649619-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908371",2019-08-30 17:37:00,NA,"082619MO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190916","N","ALSRNY","344530-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908371",2019-09-16 14:24:00,NA,"082619MO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190910","N","ALSRNY","344209-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908371",2019-09-10 17:27:00,NA,"082619MO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190830","N","ALSRNY","649618-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908371",2019-08-30 16:43:00,NA,"082619MO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190913","N","ALSRNY","651299-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908371",2019-09-13 13:50:00,NA,"082619MO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190913","N","ALSRNY","651361-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908371",2019-09-13 18:45:00,NA,"082619MO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190830","N","ALSRNY","649619-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908371",2019-08-30 17:38:00,NA,"082619MO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190916","N","ALSRNY","344530-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908371",2019-09-16 14:24:00,NA,"082619MO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190910","N","ALSRNY","344209-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908371",2019-09-10 17:27:00,NA,"082619MO1W","NYSDEC",NA,"","","",""
"","12-SCHO-36.0_20190827","Y","ALSRNY","12-SCHO-36-08272019-WMS","12-SCHO-36-08272019-W","WS","N","MS","Lab","12-SCHO-36-08272019-W","R1908371",2019-08-27 10:00:00,2019-08-30,"082619MO1W","NYSDEC",NA,"","","",""
"","12-SCHO-36.0_20190827","Y","ALSRNY","12-SCHO-36-08272019-W MS","12-SCHO-36-08272019-W","WS","N","MS","Lab","12-SCHO-36-08272019-W","R1908371",2019-08-27 10:00:00,2019-08-30,"082619MO1W","NYSDEC",NA,"","","",""
"","12-OTSQ-0.2_20190827","N","ALSRNY","12-OTSQ-0.2-08272019-WMS","12-OTSQ-0.2-08272019-W","WS","N","MS","Lab","12-OTSQ-0.2-08272019-W","R1908371",2019-08-27 08:45:00,2019-08-30,"082619MO1W","NYSDEC",NA,"","","",""
"","12-SCHO-36.0_20190827","Y","ALSRNY","12-SCHO-36-08272019-WMSD","12-SCHO-36-08272019-W","WS","N","SD","Lab","12-SCHO-36-08272019-W","R1908371",2019-08-27 10:00:00,2019-08-30,"082619MO1W","NYSDEC",NA,"","","",""
"","12-SCHO-36.0_20190827","Y","ALSRNY","12-SCHO-36-08272019-W MSD","12-SCHO-36-08272019-W","WS","N","SD","Lab","12-SCHO-36-08272019-W","R1908371",2019-08-27 10:00:00,2019-08-30,"082619MO1W","NYSDEC",NA,"","","",""
"","12-OTSQ-0.2_20190827","N","ALSRNY","12-OTSQ-0.2-08272019-WMSD","12-OTSQ-0.2-08272019-W","WS","N","SD","Lab","12-OTSQ-0.2-08272019-W","R1908371",2019-08-27 08:45:00,2019-08-30,"082619MO1W","NYSDEC",NA,"","","",""
"","12-MOHK-13.4_20190904","N","ALSRNY","12-MOHK-13.4-09042019-W","12-MOHK-13.4","WS","N","N","Field",NA,"R1908572",2019-09-04 12:45:00,2019-09-05,"090219M01W","NYSDEC",NA,"","","",""
"","12-MOHK-17.3_20190904","N","ALSRNY","12-MOHK-17.3-09042019-W","12-MOHK-17.3","WS","N","N","Field",NA,"R1908572",2019-09-04 10:30:00,2019-09-05,"090219M01W","NYSDEC",NA,"","","",""
"","12-MOHK-24.0_20190904","Y","ALSRNY","12-MOHK-24-09042019-W","12-MOHK-24","WS","N","N","Field",NA,"R1908572",2019-09-04 09:20:00,2019-09-05,"090219M01W","NYSDEC",NA,"","","",""
"","11-UHUD-2.7_20190904","N","ALSRNY","11-UHUD-2.7-09042019-W","11-UHUD-2.7","WS","N","N","Field",NA,"R1908572",2019-09-04 15:30:00,2019-09-05,"090219M01W","NYSDEC",NA,"","","",""
"","12-MOHK-1.5_20190904","N","ALSRNY","12-MOHK-1.5-09042019-W","12-MOHK-1.5","WS","N_DUPPARENT","N","Field",NA,"R1908572",2019-09-04 14:15:00,2019-09-05,"090219M01W","NYSDEC",NA,"","","",""
"","12-MOHK-1.5_20190904","N","ALSRNY","12-MOHK-1.5-09042019-W DUP","12-MOHK-1.5 DUP","WS","DUP","N","Field",NA,"R1908572",2019-09-04 14:15:00,2019-09-05,"090219M01W","NYSDEC",NA,"","","",""
"","12-MOHK-1.5_20190904","N","ALSRNY","12-MOHK-1.5-09042019-W EB","12-MOHK-1.5 EB","WS","EB","N","Field",NA,"R1908572",2019-09-04 14:15:00,2019-09-05,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190905","N","ALSRNY","650794-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908572",2019-09-05 21:45:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190918","N","ALSRNY","651993-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908572",2019-09-18 17:47:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190905","N","ALSRNY","344148-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908572",2019-09-05 17:05:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190913","N","ALSRNY","651365-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908572",2019-09-13 20:39:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190905","N","ALSRNY","650573-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908572",2019-09-05 23:32:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190916","N","ALSRNY","344555-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908572",2019-09-16 18:13:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190915","N","ALSRNY","344460-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908572",2019-09-15 16:07:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190905","N","ALSRNY","650284-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908572",2019-09-05 09:25:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190905","N","ALSRNY","650796-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908572",2019-09-05 21:55:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190918","N","ALSRNY","652038-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908572",2019-09-18 22:30:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190915","N","ALSRNY","344461-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908572",2019-09-15 16:07:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190905","N","ALSRNY","650794-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908572",2019-09-05 21:46:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190918","N","ALSRNY","651993-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908572",2019-09-18 17:48:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190913","N","ALSRNY","651365-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908572",2019-09-13 20:47:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190905","N","ALSRNY","650573-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908572",2019-09-05 23:33:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190916","N","ALSRNY","344555-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908572",2019-09-16 18:13:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190915","N","ALSRNY","344460-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908572",2019-09-15 16:07:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190905","N","ALSRNY","650796-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908572",2019-09-05 21:58:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190918","N","ALSRNY","652038-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908572",2019-09-18 22:31:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190915","N","ALSRNY","344461-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908572",2019-09-15 16:07:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","12-MOHK-1.5_20190904","N","ALSRNY","12-MOHK-1.5-09042019-WDUP","12-MOHK-1.5","WS","N_DUPPARENT","LR","Lab","12-MOHK-1.5-09042019-W","R1908572",2019-09-04 14:15:00,2019-09-05,"090219M01W","NYSDEC",NA,"","","",""
"","12-MOHK-13.4_20190904","N","ALSRNY","12-MOHK-13.4-09042019-WMS","12-MOHK-13.4","WS","N","MS","Lab","12-MOHK-13.4-09042019-W","R1908572",2019-09-04 12:45:00,2019-09-05,"090219M01W","NYSDEC",NA,"","","",""
"","12-MOHK-1.5_20190904","N","ALSRNY","12-MOHK-1.5-09042019-WMS","12-MOHK-1.5","WS","N_DUPPARENT","MS","Lab","12-MOHK-1.5-09042019-W","R1908572",2019-09-04 14:15:00,2019-09-05,"090219M01W","NYSDEC",NA,"","","",""
"","12-MOHK-1.5_20190904","N","ALSRNY","12-MOHK-1.5-09042019-W MS","12-MOHK-1.5","WS","N_DUPPARENT","MS","Lab","12-MOHK-1.5-09042019-W","R1908572",2019-09-04 14:15:00,2019-09-05,"090219M01W","NYSDEC",NA,"","","",""
"","12-MOHK-13.4_20190904","N","ALSRNY","12-MOHK-13.4-09042019-WSD","12-MOHK-13.4","WS","N","SD","Lab","12-MOHK-13.4-09042019-W","R1908572",2019-09-04 12:45:00,2019-09-05,"090219M01W","NYSDEC",NA,"","","",""
"","12-MOHK-1.5_20190904","N","ALSRNY","12-MOHK-1.5-09042019-WSD","12-MOHK-1.5","WS","N_DUPPARENT","SD","Lab","12-MOHK-1.5-09042019-W","R1908572",2019-09-04 14:15:00,2019-09-05,"090219M01W","NYSDEC",NA,"","","",""
"","12-MOHK-1.5_20190904","N","ALSRNY","12-MOHK-1.5-09042019-W SD","12-MOHK-1.5","WS","N_DUPPARENT","SD","Lab","12-MOHK-1.5-09042019-W","R1908572",2019-09-04 14:15:00,2019-09-05,"090219M01W","NYSDEC",NA,"","","",""
"","TRIP_BLANK_20190904","Y","ALSRNY","TRIP BLANK","Trip Blank","WS","TB","TB","Field",NA,"R1908572",2019-09-04 00:00:00,2019-09-05,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190908","N","ALSRNY","RQ1909957-04","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908572",2019-09-08 11:38:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190909","N","ALSRNY","RQ1910006-04","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1908572",2019-09-09 13:54:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190908","N","ALSRNY","RQ1909957-03","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908572",2019-09-08 10:41:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190909","N","ALSRNY","RQ1910006-03","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1908572",2019-09-09 12:12:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","11-UHUD-2.7_20190904","N","ALS","11-UHUD-2.7-09042019-W","11-UHUD-2.7-09042019-W","WS","N","N","Field",NA,"3056989",2019-09-04 15:30:00,2019-09-10,"090219M01W","NYSDEC",NA,"","","",""
"","12-MOHK-1.5_20190904","N","ALS","12-MOHK-1.5-09042019-W DUP","12-MOHK-1.5-09042019-W DUP","WS","DUP","N","Field",NA,"3056989",2019-09-04 14:15:00,2019-09-10,"090219M01W","NYSDEC",NA,"","","",""
"","12-MOHK-1.5_20190904","N","ALS","12-MOHK-1.5-09042019-W EB","12-MOHK-1.5-09042019-W EB","WS","EB","N","Field",NA,"3056989",2019-09-04 14:15:00,2019-09-10,"090219M01W","NYSDEC",NA,"","","",""
"","12-MOHK-1.5_20190904","N","ALS","12-MOHK-1.5-09042019-W","12-MOHK-1.5-09042019-W","WS","N_DUPPARENT","N","Field",NA,"3056989",2019-09-04 14:15:00,2019-09-10,"090219M01W","NYSDEC",NA,"","","",""
"","12-MOHK-13.4_20190904","N","ALS","12-MOHK-13.4-09042019-W","12-MOHK-13.4-09042019-W","WS","N","N","Field",NA,"3056989",2019-09-04 12:45:00,2019-09-10,"090219M01W","NYSDEC",NA,"","","",""
"","12-MOHK-17.3_20190904","N","ALS","12-MOHK-17.3-09042019-W","12-MOHK-17.3-09042019-W","WS","N","N","Field",NA,"3056989",2019-09-04 10:30:00,2019-09-10,"090219M01W","NYSDEC",NA,"","","",""
"","12-MOHK-24.0_20190904","Y","ALS","12-MOHK-24-09042019-W","12-MOHK-24-09042019-W","WS","N","N","Field",NA,"3056989",2019-09-04 09:20:00,2019-09-10,"090219M01W","NYSDEC",NA,"","","",""
"","12-MOHK-1.5_20190904","N","ALS","12-MOHK-1.5-09042019-WDUP","12-MOHK-1.5-09042019-W","WS","N_DUPPARENT","LR","Lab","12-MOHK-1.5-09042019-W","3056989",2019-09-04 14:15:00,2019-09-10,"090219M01W","NYSDEC",NA,"","","",""
"","12-MOHK-1.5_20190904","N","ALS","12-MOHK-1.5-09042019-WMS","12-MOHK-1.5-09042019-W","WS","N_DUPPARENT","MS","Lab","12-MOHK-1.5-09042019-W","3056989",2019-09-04 14:15:00,2019-09-10,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190916","N","ALS","542107-LCS1","LCS for HBN 542107 [DWPR/3201]","WQ","LAB_INTERNAL","BS","Lab",NA,"3056989",2019-09-16 19:35:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190918","N","ALS","542560-LCS1","LCS for HBN 542560 [DWPR/3206]","WQ","LAB_INTERNAL","BS","Lab",NA,"3056989",2019-09-18 18:50:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190916","N","ALS","542107-LB1","MB for HBN 542107 [DWPR/3201]","WQ","LAB_INTERNAL","MB","Lab",NA,"3056989",2019-09-16 19:35:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190918","N","ALS","542560-LB1","MB for HBN 542560 [DWPR/3206]","WQ","LAB_INTERNAL","MB","Lab",NA,"3056989",2019-09-18 18:50:00,NA,"090219M01W","NYSDEC",NA,"","","",""
"","10-HALF-0.1_20190905","N","ALSRNY","10-HALF-0.1-09052019-W","10-HALF-0.1-09052019-W","WS","N","N","Field",NA,"R1908632",2019-09-05 09:15:00,2019-09-06,"090219CO1W","NYSDEC",NA,"","","",""
"","10-HALF-0.2_20190905","N","ALSRNY","10-HALF-0.2-09052019-W","10-HALF-0.2-09052019-W","WS","N","N","Field",NA,"R1908632",2019-09-05 09:45:00,2019-09-06,"090219CO1W","NYSDEC",NA,"","","",""
"","10-HALF-0.3_20190905","N","ALSRNY","10-HALF-0.3-09052019-W","10-HALF-0.3-09052019-W","WS","N","N","Field",NA,"R1908632",2019-09-05 10:00:00,2019-09-06,"090219CO1W","NYSDEC",NA,"","","",""
"","10-HALF-1.4_20190905","N","ALSRNY","10-HALF-1.4-09052019-W","10-HALF-1.4-09052019-W","WS","N","N","Field",NA,"R1908632",2019-09-05 10:20:00,2019-09-06,"090219CO1W","NYSDEC",NA,"","","",""
