"CHEM_HISTORY_BATCH_ID","CHEM_HISTORY_SAMPLE_ID","CHB_SYS_SAMPLE_CDE","CHB_LAB_ANAL_METHOD_NAME","CHB_ANALYSIS_DATE","CHB_FRACTION","CHB_TEST_TYPE","CHB_TEST_BATCH_TYPE","CHB_TEST_BATCH_ID","CREATE_DATE","END_DATE","UPDATE_DATE","UPDATED_BY_GUID"
"","","13-SWAK-1.7-10032018-W","E353.2",2018-10-04 21:40:00,"T","initial","Analysis","610164","","","",""
"","","13-SWAK-1.7-10032018-W","Calculation",2018-10-12 12:38:00,"T","initial","Analysis","610660","","","",""
"","","13-SWAK-1.7-10032018-W","E351.2",2018-10-12 12:38:00,"T","initial","Prep","323893","","","",""
"","","13-SWAK-1.7-10032018-W","E365.1",2018-10-15 17:24:00,"T","initial","Prep","323881","","","",""
"","","13-SWAK-1.7-10032018-W","SM2540C",2018-10-10 11:10:00,"T","initial","Analysis","610245","","","",""
"","","13-SWAK-1.7-10032018-W","E180.1",2018-10-04 21:40:00,"T","initial","Analysis","610417","","","",""
"","","13-WKLEI-0.6-10032018-W","SM 2320 B",2018-10-10 18:20:00,"T","initial","Analysis","610382","","","",""
"","","13-WKLEI-0.6-10032018-W","D6919-09",2018-10-11 01:24:00,"T","initial","Analysis","610395","","","",""
"","","13-WKLEI-0.6-10032018-W","E300.0",2018-10-12 19:43:00,"T","initial","Analysis","611054","","","",""
"","","13-WKLEI-0.6-10032018-W","SM10200H",2018-10-09 11:00:00,"T","initial","Prep","323843","","","",""
"","","13-WKLEI-0.6-10032018-W","SM2340B",2018-10-12 20:56:00,"T","initial","Analysis","6-OCT-12","","","",""
"","","13-WKLEI-0.6-10032018-W","Calculation",2018-10-04 21:41:00,"T","initial","Analysis","610164","","","",""
"","","13-WKLEI-0.6-10032018-W","E353.2",2018-10-11 17:26:00,"T","initial","Analysis","610615","","","",""
"","","13-WKLEI-0.6-10032018-W","E353.2",2018-10-04 21:41:00,"T","initial","Analysis","610164","","","",""
"","","13-WKLEI-0.6-10032018-W","Calculation",2018-10-12 12:39:00,"T","initial","Analysis","610660","","","",""
"","","13-WKLEI-0.6-10032018-W","E351.2",2018-10-12 12:39:00,"T","initial","Prep","323893","","","",""
"","","13-WKLEI-0.6-10032018-W","E365.1",2018-10-15 17:25:00,"T","initial","Prep","323881","","","",""
"","","13-WKLEI-0.6-10032018-W","SM2540C",2018-10-10 11:10:00,"T","initial","Analysis","610245","","","",""
"","","13-WKLEI-0.6-10032018-W","E180.1",2018-10-04 21:40:00,"T","initial","Analysis","610417","","","",""
"","","13-WALK-9.8-10032018-W","SM 2320 B",2018-10-10 18:25:00,"T","initial","Analysis","610382","","","",""
"","","13-WALK-9.8-10032018-W","D6919-09",2018-10-11 01:40:00,"T","initial","Analysis","610395","","","",""
"","","13-WALK-9.8-10032018-W","E300.0",2018-10-12 19:48:00,"T","initial","Analysis","611054","","","",""
"","","13-WALK-9.8-10032018-W","SM10200H",2018-10-09 11:00:00,"T","initial","Prep","323843","","","",""
"","","13-WALK-9.8-10032018-W","SM2340B",2018-10-12 21:12:00,"T","initial","Analysis","6-OCT-12","","","",""
"","","13-WALK-9.8-10032018-W","Calculation",2018-10-04 21:42:00,"T","initial","Analysis","610355","","","",""
"","","13-WALK-9.8-10032018-W","E353.2",2018-10-11 17:27:00,"T","initial","Analysis","610615","","","",""
"","","13-WALK-9.8-10032018-W","E353.2",2018-10-04 21:42:00,"T","initial","Analysis","610355","","","",""
"","","13-WALK-9.8-10032018-W","Calculation",2018-10-12 12:41:00,"T","initial","Analysis","610660","","","",""
"","","13-WALK-9.8-10032018-W","E351.2",2018-10-12 12:41:00,"T","initial","Prep","323893","","","",""
"","","13-WALK-9.8-10032018-W","E365.1",2018-10-15 18:31:00,"T","initial","Prep","323881","","","",""
"","","13-WALK-9.8-10032018-W","SM2540C",2018-10-10 11:10:00,"T","initial","Analysis","610245","","","",""
"","","13-WALK-9.8-10032018-W","E180.1",2018-10-04 21:40:00,"T","initial","Analysis","610417","","","",""
"","","13-WALK-60.1-10032018-W","SM 2320 B",2018-10-10 18:30:00,"T","initial","Analysis","610382","","","",""
"","","13-WALK-60.1-10032018-W","D6919-09",2018-10-11 01:56:00,"T","initial","Analysis","610395","","","",""
"","","13-WALK-60.1-10032018-W","E300.0",2018-10-12 19:54:00,"T","initial","Analysis","611054","","","",""
"","","13-WALK-60.1-10032018-W","SM10200H",2018-10-09 11:00:00,"T","initial","Prep","323843","","","",""
"","","13-WALK-60.1-10032018-W","SM2340B",2018-10-12 21:15:00,"T","initial","Analysis","6-OCT-12","","","",""
"","","13-WALK-60.1-10032018-W","Calculation",2018-10-04 21:35:00,"T","initial","Analysis","610164","","","",""
"","","13-WALK-60.1-10032018-W","E353.2",2018-10-11 17:29:00,"T","initial","Analysis","610615","","","",""
"","","13-WALK-60.1-10032018-W","E353.2",2018-10-04 21:35:00,"T","initial","Analysis","610164","","","",""
"","","13-WALK-60.1-10032018-W","Calculation",2018-10-12 12:42:00,"T","initial","Analysis","610660","","","",""
"","","13-WALK-60.1-10032018-W","E351.2",2018-10-12 12:42:00,"T","initial","Prep","323893","","","",""
"","","13-WALK-60.1-10032018-W","E365.1",2018-10-15 18:32:00,"T","initial","Prep","323881","","","",""
"","","13-WALK-60.1-10032018-W","SM2540C",2018-10-10 11:10:00,"T","initial","Analysis","610245","","","",""
"","","13-WALK-60.1-10032018-W","E180.1",2018-10-04 21:40:00,"T","initial","Analysis","610417","","","",""
"","","13-POCH-1.8-10032018-W","SM 2320 B",2018-10-10 18:36:00,"T","initial","Analysis","610382","","","",""
"","","13-POCH-1.8-10032018-W","D6919-09",2018-10-11 02:44:00,"T","initial","Analysis","610395","","","",""
"","","13-POCH-1.8-10032018-W","E300.0",2018-10-12 20:09:00,"T","initial","Analysis","611054","","","",""
"","","13-POCH-1.8-10032018-W","SM10200H",2018-10-09 11:00:00,"T","initial","Prep","323843","","","",""
"","","13-POCH-1.8-10032018-W","SM2340B",2018-10-12 21:18:00,"T","initial","Analysis","6-OCT-12","","","",""
"","","13-POCH-1.8-10032018-W","Calculation",2018-10-04 21:36:00,"T","initial","Analysis","610164","","","",""
"","","13-POCH-1.8-10032018-W","E353.2",2018-10-11 17:56:00,"T","initial","Analysis","610707","","","",""
"","","13-POCH-1.8-10032018-W","E353.2",2018-10-04 21:36:00,"T","initial","Analysis","610164","","","",""
"","","13-POCH-1.8-10032018-W","Calculation",2018-10-12 12:42:00,"T","initial","Analysis","610660","","","",""
"","","13-POCH-1.8-10032018-W","E351.2",2018-10-12 12:42:00,"T","initial","Prep","323893","","","",""
"","","13-POCH-1.8-10032018-W","E365.1",2018-10-15 18:34:00,"T","initial","Prep","323881","","","",""
"","","13-POCH-1.8-10032018-W","SM2540C",2018-10-10 11:10:00,"T","initial","Analysis","610245","","","",""
"","","13-POCH-1.8-10032018-W","E180.1",2018-10-04 21:40:00,"T","initial","Analysis","610417","","","",""
"","","13-QKER-0.9-10032018-W","SM 2320 B",2018-10-10 18:42:00,"T","initial","Analysis","610382","","","",""
"","","13-QKER-0.9-10032018-W","D6919-09",2018-10-11 03:00:00,"T","initial","Analysis","610395","","","",""
"","","13-QKER-0.9-10032018-W","E300.0",2018-10-12 20:15:00,"T","initial","Analysis","611054","","","",""
"","","13-QKER-0.9-10032018-W","SM10200H",2018-10-09 11:00:00,"T","initial","Prep","323843","","","",""
"","","13-QKER-0.9-10032018-W","SM2340B",2018-10-12 21:27:00,"T","initial","Analysis","6-OCT-12","","","",""
"","","13-QKER-0.9-10032018-W","Calculation",2018-10-04 21:37:00,"T","initial","Analysis","610164","","","",""
"","","13-QKER-0.9-10032018-W","E353.2",2018-10-11 18:34:00,"T","initial","Analysis","610707","","","",""
"","","13-QKER-0.9-10032018-W","E353.2",2018-10-04 21:37:00,"T","initial","Analysis","610164","","","",""
"","","13-QKER-0.9-10032018-W","Calculation",2018-10-12 12:43:00,"T","initial","Analysis","610660","","","",""
"","","13-QKER-0.9-10032018-W","E351.2",2018-10-12 12:43:00,"T","initial","Prep","323893","","","",""
"","","13-QKER-0.9-10032018-W","E365.1",2018-10-15 18:37:00,"T","initial","Prep","323881","","","",""
"","","13-QKER-0.9-10032018-W","SM2540C",2018-10-10 11:10:00,"T","initial","Analysis","610245","","","",""
"","","13-QKER-0.9-10032018-W","E180.1",2018-10-04 21:40:00,"T","initial","Analysis","610417","","","",""
"","","13-RUTG-1.5-10032018-W","SM 2320 B",2018-10-10 18:47:00,"T","initial","Analysis","610382","","","",""
"","","13-RUTG-1.5-10032018-W","D6919-09",2018-10-11 03:16:00,"T","initial","Analysis","610395","","","",""
"","","13-RUTG-1.5-10032018-W","E300.0",2018-10-12 20:20:00,"T","initial","Analysis","611054","","","",""
"","","13-RUTG-1.5-10032018-W","SM10200H",2018-10-09 11:00:00,"T","initial","Prep","323843","","","",""
"","","13-RUTG-1.5-10032018-W","SM2340B",2018-10-12 21:30:00,"T","initial","Analysis","6-OCT-12","","","",""
"","","13-RUTG-1.5-10032018-W","Calculation",2018-10-04 21:37:00,"T","initial","Analysis","610164","","","",""
"","","13-RUTG-1.5-10032018-W","E353.2",2018-10-11 17:36:00,"T","initial","Analysis","610707","","","",""
"","","13-RUTG-1.5-10032018-W","E353.2",2018-10-04 21:37:00,"T","initial","Analysis","610164","","","",""
"","","13-RUTG-1.5-10032018-W","Calculation",2018-10-12 12:44:00,"T","initial","Analysis","610660","","","",""
"","","13-RUTG-1.5-10032018-W","E351.2",2018-10-12 12:44:00,"T","initial","Prep","323893","","","",""
"","","13-RUTG-1.5-10032018-W","E365.1",2018-10-15 18:38:00,"T","initial","Prep","323881","","","",""
"","","13-RUTG-1.5-10032018-W","SM2540C",2018-10-10 11:10:00,"T","initial","Analysis","610245","","","",""
"","","13-RUTG-1.5-10032018-W","E180.1",2018-10-04 21:40:00,"T","initial","Analysis","610417","","","",""
"","","13-QKER-0.9-10032018-W-DUP","SM 2320 B",2018-10-10 18:53:00,"T","initial","Analysis","610382","","","",""
"","","13-QKER-0.9-10032018-W-DUP","D6919-09",2018-10-11 03:32:00,"T","initial","Analysis","610395","","","",""
"","","13-QKER-0.9-10032018-W-DUP","E300.0",2018-10-12 20:25:00,"T","initial","Analysis","611054","","","",""
"","","13-QKER-0.9-10032018-W-DUP","SM10200H",2018-10-09 11:00:00,"T","initial","Prep","323843","","","",""
"","","13-QKER-0.9-10032018-W-DUP","SM2340B",2018-10-12 21:33:00,"T","initial","Analysis","6-OCT-12","","","",""
"","","13-QKER-0.9-10032018-W-DUP","Calculation",2018-10-04 21:38:00,"T","initial","Analysis","610164","","","",""
"","","13-QKER-0.9-10032018-W-DUP","E353.2",2018-10-11 18:39:00,"T","initial","Analysis","610707","","","",""
"","","13-QKER-0.9-10032018-W-DUP","E353.2",2018-10-04 21:38:00,"T","initial","Analysis","610164","","","",""
"","","13-QKER-0.9-10032018-W-DUP","Calculation",2018-10-12 12:44:00,"T","initial","Analysis","610660","","","",""
"","","13-QKER-0.9-10032018-W-DUP","E351.2",2018-10-12 12:44:00,"T","initial","Prep","323893","","","",""
"","","13-QKER-0.9-10032018-W-DUP","E365.1",2018-10-15 18:39:00,"T","initial","Prep","323881","","","",""
"","","13-QKER-0.9-10032018-W-DUP","SM2540C",2018-10-10 11:10:00,"T","initial","Analysis","610245","","","",""
"","","13-QKER-0.9-10032018-W-DUP","E180.1",2018-10-04 21:40:00,"T","initial","Analysis","610417","","","",""
"","","13-WALK-44.4-10042018-W","SM 2320 B",2018-10-10 15:09:00,"T","initial","Analysis","610381","","","",""
"","","13-WALK-44.4-10042018-W","D6919-09",2018-10-13 00:31:00,"T","initial","Analysis","610779","","","",""
"","","13-WALK-44.4-10042018-W","E300.0",2018-10-19 00:36:00,"T","initial","Analysis","611562","","","",""
"","","13-WALK-44.4-10042018-W","SM10200H",2018-10-09 11:00:00,"T","initial","Prep","323806","","","",""
"","","13-WALK-44.4-10042018-W","SM2340B",2018-10-12 21:36:00,"T","initial","Analysis","6-OCT-12","","","",""
"","","13-WALK-44.4-10042018-W","Calculation",2018-10-05 19:11:00,"T","initial","Analysis","610622","","","",""
"","","13-WALK-44.4-10042018-W","E353.2",2018-10-11 17:38:00,"T","initial","Analysis","610707","","","",""
"","","13-WALK-44.4-10042018-W","E353.2",2018-10-05 19:11:00,"T","initial","Analysis","610622","","","",""
"","","13-WALK-44.4-10042018-W","Calculation",2018-10-12 12:45:00,"T","initial","Analysis","610660","","","",""
"","","13-WALK-44.4-10042018-W","E351.2",2018-10-12 12:45:00,"T","initial","Prep","323893","","","",""
"","","13-WALK-44.4-10042018-W","E365.1",2018-10-15 18:40:00,"T","initial","Prep","323881","","","",""
"","","13-WALK-44.4-10042018-W","SM2540C",2018-10-10 11:10:00,"T","initial","Analysis","610245","","","",""
"","","13-WALK-44.4-10042018-W","E180.1",2018-10-05 19:06:00,"T","initial","Analysis","610419","","","",""
"","","13-MASO-0.2-10042018-W","SM 2320 B",2018-10-10 15:22:00,"T","initial","Analysis","610381","","","",""
"","","13-MASO-0.2-10042018-W","D6919-09",2018-10-13 01:35:00,"T","initial","Analysis","610783","","","",""
"","","13-MASO-0.2-10042018-W","E300.0",2018-10-19 00:41:00,"T","initial","Analysis","611562","","","",""
"","","13-MASO-0.2-10042018-W","SM10200H",2018-10-09 11:00:00,"T","initial","Prep","323806","","","",""
"","","13-MASO-0.2-10042018-W","SM2340B",2018-10-12 21:39:00,"T","initial","Analysis","6-OCT-12","","","",""
"","","13-MASO-0.2-10042018-W","Calculation",2018-10-05 19:12:00,"T","initial","Analysis","610622","","","",""
"","","13-MASO-0.2-10042018-W","E353.2",2018-10-11 17:40:00,"T","initial","Analysis","610707","","","",""
"","","13-MASO-0.2-10042018-W","E353.2",2018-10-05 19:12:00,"T","initial","Analysis","610622","","","",""
"","","13-MASO-0.2-10042018-W","Calculation",2018-10-12 12:46:00,"T","initial","Analysis","610660","","","",""
"","","13-MASO-0.2-10042018-W","E351.2",2018-10-12 12:46:00,"T","initial","Prep","323893","","","",""
"","","13-MASO-0.2-10042018-W","E365.1",2018-10-15 17:37:00,"T","initial","Prep","323881","","","",""
"","","13-MASO-0.2-10042018-W","SM2540C",2018-10-10 11:10:00,"T","initial","Analysis","610245","","","",""
"","","13-MASO-0.2-10042018-W","E180.1",2018-10-05 19:06:00,"T","initial","Analysis","610419","","","",""
"","","13-MONH-0.4-10042018-W","SM 2320 B",2018-10-10 15:28:00,"T","initial","Analysis","610381","","","",""
"","","13-MONH-0.4-10042018-W","D6919-09",2018-10-13 01:51:00,"T","initial","Analysis","610783","","","",""
"","","13-MONH-0.4-10042018-W","E300.0",2018-10-19 00:46:00,"T","initial","Analysis","611562","","","",""
"","","13-MONH-0.4-10042018-W","SM10200H",2018-10-09 11:00:00,"T","initial","Prep","323806","","","",""
"","","13-MONH-0.4-10042018-W","SM2340B",2018-10-12 21:42:00,"T","initial","Analysis","6-OCT-12","","","",""
"","","13-MONH-0.4-10042018-W","Calculation",2018-10-05 19:12:00,"T","initial","Analysis","610622","","","",""
"","","13-MONH-0.4-10042018-W","E353.2",2018-10-11 17:41:00,"T","initial","Analysis","610707","","","",""
"","","13-MONH-0.4-10042018-W","E353.2",2018-10-05 19:12:00,"T","initial","Analysis","610622","","","",""
"","","13-MONH-0.4-10042018-W","Calculation",2018-10-12 12:46:00,"T","initial","Analysis","610660","","","",""
"","","13-MONH-0.4-10042018-W","E351.2",2018-10-12 12:46:00,"T","initial","Prep","323893","","","",""
"","","13-MONH-0.4-10042018-W","E365.1",2018-10-15 17:40:00,"T","initial","Prep","323881","","","",""
"","","13-MONH-0.4-10042018-W","SM2540C",2018-10-10 11:10:00,"T","initial","Analysis","610245","","","",""
"","","13-MONH-0.4-10042018-W","E180.1",2018-10-05 19:06:00,"T","initial","Analysis","610419","","","",""
"","","13-WALK-46.6-10042018-W","SM 2320 B",2018-10-10 15:33:00,"T","initial","Analysis","610381","","","",""
"","","13-WALK-46.6-10042018-W","D6919-09",2018-10-13 02:07:00,"T","initial","Analysis","610783","","","",""
"","","13-WALK-46.6-10042018-W","E300.0",2018-10-19 01:08:00,"T","initial","Analysis","611564","","","",""
"","","13-WALK-46.6-10042018-W","SM10200H",2018-10-09 11:00:00,"T","initial","Prep","323806","","","",""
"","","13-WALK-46.6-10042018-W","SM2340B",2018-10-12 21:45:00,"T","initial","Analysis","6-OCT-12","","","",""
"","","13-WALK-46.6-10042018-W","Calculation",2018-10-05 19:08:00,"T","initial","Analysis","610622","","","",""
"","","13-WALK-46.6-10042018-W","E353.2",2018-10-11 17:42:00,"T","initial","Analysis","610707","","","",""
"","","13-WALK-46.6-10042018-W","E353.2",2018-10-05 19:08:00,"T","initial","Analysis","610622","","","",""
"","","13-WALK-46.6-10042018-W","Calculation",2018-10-12 12:47:00,"T","initial","Analysis","610660","","","",""
"","","13-WALK-46.6-10042018-W","E351.2",2018-10-12 12:47:00,"T","initial","Prep","323893","","","",""
"","","13-WALK-46.6-10042018-W","E365.1",2018-10-15 18:41:00,"T","initial","Prep","323881","","","",""
"","","13-WALK-46.6-10042018-W","SM2540C",2018-10-10 11:10:00,"T","initial","Analysis","610245","","","",""
"","","13-WALK-46.6-10042018-W","E180.1",2018-10-05 19:06:00,"T","initial","Analysis","610419","","","",""
"","","13-WCHEE-0.6-10042018-W","SM 2320 B",2018-10-10 15:39:00,"T","initial","Analysis","610381","","","",""
"","","13-WCHEE-0.6-10042018-W","D6919-09",2018-10-13 02:23:00,"T","initial","Analysis","610783","","","",""
"","","13-WCHEE-0.6-10042018-W","E300.0",2018-10-19 01:23:00,"T","initial","Analysis","611564","","","",""
"","","13-WCHEE-0.6-10042018-W","SM10200H",2018-10-09 11:00:00,"T","initial","Prep","323806","","","",""
"","","13-WCHEE-0.6-10042018-W","SM2340B",2018-10-12 21:48:00,"T","initial","Analysis","6-OCT-12","","","",""
"","","13-WCHEE-0.6-10042018-W","Calculation",2018-10-05 19:10:00,"T","initial","Analysis","610622","","","",""
"","","13-WCHEE-0.6-10042018-W","E353.2",2018-10-11 17:49:00,"T","initial","Analysis","610707","","","",""
"","","13-WCHEE-0.6-10042018-W","E353.2",2018-10-05 19:10:00,"T","initial","Analysis","610622","","","",""
"","","13-WCHEE-0.6-10042018-W","Calculation",2018-10-12 12:51:00,"T","initial","Analysis","610660","","","",""
"","","13-WCHEE-0.6-10042018-W","E351.2",2018-10-12 12:51:00,"T","initial","Prep","323893","","","",""
"","","13-WCHEE-0.6-10042018-W","E365.1",2018-10-15 18:43:00,"T","initial","Prep","323881","","","",""
"","","13-WCHEE-0.6-10042018-W","SM2540C",2018-10-10 11:10:00,"T","initial","Analysis","610245","","","",""
"","","13-WCHEE-0.6-10042018-W","E180.1",2018-10-05 19:06:00,"T","initial","Analysis","610419","","","",""
"","","13-RIOG-0.7-10042018-W","SM 2320 B",2018-10-10 15:45:00,"T","initial","Analysis","610381","","","",""
"","","13-RIOG-0.7-10042018-W","D6919-09",2018-10-13 02:39:00,"T","initial","Analysis","610783","","","",""
"","","13-RIOG-0.7-10042018-W","E300.0",2018-10-19 01:29:00,"T","initial","Analysis","611564","","","",""
"","","13-RIOG-0.7-10042018-W","SM10200H",2018-10-09 11:00:00,"T","initial","Prep","323806","","","",""
"","","13-RIOG-0.7-10042018-W","SM2340B",2018-10-12 21:51:00,"T","initial","Analysis","6-OCT-12","","","",""
"","","13-RIOG-0.7-10042018-W","Calculation",2018-10-05 19:10:00,"T","initial","Analysis","610622","","","",""
"","","13-RIOG-0.7-10042018-W","E353.2",2018-10-11 17:51:00,"T","initial","Analysis","610707","","","",""
"","","13-RIOG-0.7-10042018-W","E353.2",2018-10-05 19:10:00,"T","initial","Analysis","610622","","","",""
"","","13-RIOG-0.7-10042018-W","Calculation",2018-10-12 12:52:00,"T","initial","Analysis","610660","","","",""
"","","13-RIOG-0.7-10042018-W","E351.2",2018-10-12 12:52:00,"T","initial","Prep","323893","","","",""
"","","13-RIOG-0.7-10042018-W","E365.1",2018-10-15 18:44:00,"T","initial","Prep","323881","","","",""
"","","13-RIOG-0.7-10042018-W","SM2540C",2018-10-10 11:10:00,"T","initial","Analysis","610245","","","",""
"","","13-RIOG-0.7-10042018-W","E180.1",2018-10-05 19:06:00,"T","initial","Analysis","610419","","","",""
"","","13-WALK-46.6-10042018-W-EB","SM 2320 B",2018-10-10 15:48:00,"T","initial","Analysis","610381","","","",""
"","","13-WALK-46.6-10042018-W-EB","D6919-09",2018-10-13 02:55:00,"T","initial","Analysis","610783","","","",""
"","","13-WALK-46.6-10042018-W-EB","E300.0",2018-10-19 01:34:00,"T","initial","Analysis","611564","","","",""
"","","13-WALK-46.6-10042018-W-EB","SM10200H",2018-10-09 11:00:00,"T","initial","Prep","323806","","","",""
"","","13-WALK-46.6-10042018-W-EB","SM2340B",2018-10-12 21:55:00,"T","initial","Analysis","6-OCT-12","","","",""
"","","13-WALK-46.6-10042018-W-EB","Calculation",2018-10-05 19:11:00,"T","initial","Analysis","610622","","","",""
"","","13-WALK-46.6-10042018-W-EB","E353.2",2018-10-11 17:52:00,"T","initial","Analysis","610707","","","",""
