"CHS_EVENT_SMAS_HISTORY_ID","CHS_EVENT_SMAS_SAMPLE_DATE","CHS_SITE_ID_CORR_YN","CHS_DATA_PROVIDER","CHS_SYS_SAMPLE_CDE","CHS_SAMPLE_NAME","CHS_SAMPLE_MATRIX_CDE","CHS_DEC_SAMPLE_TYPE_CDE","CHS_LAB_SAMPLE_TYPE_CDE","CHS_SAMPLE_SOURCE","CHS_PARENT_SAMPLE_CDE","CHS_SAMPLE_DEL_GRP","CHS_SAMPLE_DATETIME","CHS_SAMPLE_RECEIPT_DATE","CHS_SYS_LOC_CDE","CHS_CHAIN_OF_CUSTODY","CHS_SAMPLER","CHS_SAMPLING_COMPANY_CODE","CHS_COMMENT"
"00-QAQC-0.0","09/09/2021","N","ALSRNY","738758-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109247","09/09/2021 19:38:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/13/2021","N","ALSRNY","387130-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109247","09/13/2021 13:15:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/22/2021","N","ALSRNY","387971-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109247","09/22/2021 15:30:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/09/2021","N","ALSRNY","738557-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109247","09/09/2021 22:20:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/22/2021","N","ALSRNY","739805-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109247","09/22/2021 22:22:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/17/2021","N","ALSRNY","739153-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109247","09/17/2021 15:08:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/23/2021","N","ALSRNY","740046-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109247","09/23/2021 19:50:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/10/2021","N","ALSRNY","738767-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109247","09/10/2021 18:46:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/21/2021","N","ALSRNY","387816-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109247","09/21/2021 15:22:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/22/2021","N","ALSRNY","387972-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109247","09/22/2021 15:30:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/10/2021","N","ALSRNY","738556-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109247","09/10/2021 19:40:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/14/2021","N","ALSRNY","738716-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109247","09/14/2021 09:04:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/22/2021","N","ALSRNY","739801-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109247","09/22/2021 19:43:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/17/2021","N","ALSRNY","739322-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109247","09/17/2021 18:02:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/23/2021","N","ALSRNY","740045-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109247","09/23/2021 19:18:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/09/2021","N","ALSRNY","738758-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109247","09/09/2021 19:38:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/13/2021","N","ALSRNY","387130-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109247","09/13/2021 13:15:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/22/2021","N","ALSRNY","387971-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109247","09/22/2021 15:30:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/22/2021","N","ALSRNY","739805-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109247","09/22/2021 22:23:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/17/2021","N","ALSRNY","739153-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109247","09/17/2021 15:15:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/23/2021","N","ALSRNY","740046-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109247","09/23/2021 19:58:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/10/2021","N","ALSRNY","738767-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109247","09/10/2021 18:46:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/21/2021","N","ALSRNY","387816-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109247","09/21/2021 15:22:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/22/2021","N","ALSRNY","387972-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109247","09/22/2021 15:30:00",,"Lab Control Sample",,,"NYSDEC",
"07-GLNK-3.4","09/08/2021","N","ALSRNY","07-GLNK-3.4-09082021-W-EBDUP","07-GLNK-3.4-09082021-W-EB","WS","EB","LR","Lab","07-GLNK-3.4-09082021-W-EB","R2109247","09/08/2021 15:15:00","09/09/2021","07-GLNK-3.4",,,"NYSDEC",
"07-GLNK-3.4","09/08/2021","N","ALSRNY","07-GLNK-3.4-09082021-WDUP","07-GLNK-3.4-09082021-W","WS","N","LR","Lab","07-GLNK-3.4-09082021-W","R2109247","09/08/2021 15:00:00","09/09/2021","07-GLNK-3.4",,,"NYSDEC",
"07-ENFD-3.5","09/09/2021","N","ALSRNY","07-ENFD-3.5-09092021-WDUP","07-ENFD-3.5-09092021-W","WS","N","LR","Lab","07-ENFD-3.5-09092021-W","R2109247","09/09/2021 09:30:00","09/10/2021","07-ENFD-3.5",,,"NYSDEC",
"07-CANA-32.8","09/08/2021","N","ALSRNY","07-CANA-32.8-09082021-WMS","07-CANA-32.8-09082021-W","WS","N","MS","Lab","07-CANA-32.8-09082021-W","R2109247","09/08/2021 11:30:00","09/09/2021","07-CANA-32.8",,,"NYSDEC",
"07-ENFD-3.5","09/09/2021","N","ALSRNY","07-ENFD-3.5-09092021-WMS","07-ENFD-3.5-09092021-W","WS","N","MS","Lab","07-ENFD-3.5-09092021-W","R2109247","09/09/2021 09:30:00","09/10/2021","07-ENFD-3.5",,,"NYSDEC",
"07-CANA-32.8","09/08/2021","N","ALSRNY","07-CANA-32.8-09082021-WSD","07-CANA-32.8-09082021-W","WS","N","SD","Lab","07-CANA-32.8-09082021-W","R2109247","09/08/2021 11:30:00","09/09/2021","07-CANA-32.8",,,"NYSDEC",
"07-ENFD-3.5","09/09/2021","N","ALSRNY","07-ENFD-3.5-09092021-WSD","07-ENFD-3.5-09092021-W","WS","N","SD","Lab","07-ENFD-3.5-09092021-W","R2109247","09/09/2021 09:30:00","09/10/2021","07-ENFD-3.5",,,"NYSDEC",
"00-QAQC-0.0","09/14/2021","N","ALSRNY","387223-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab","","R2109247","09/14/2021 00:00:00",,"LAB CONTROL SAMPLE",,,"NYSDEC",
"00-QAQC-0.0","09/14/2021","N","ALSRNY","387224-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab","","R2109247","09/14/2021 00:00:00",,"LAB CONTROL SAMPLE",,,"NYSDEC",
"00-QAQC-0.0","09/16/2021","N","ALSRNY","387449-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab","","R2109247","09/16/2021 00:00:00",,"LAB CONTROL SAMPLE",,,"NYSDEC",
"00-QAQC-0.0","09/16/2021","N","ALSRNY","387452-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab","","R2109247","09/16/2021 00:00:00",,"LAB CONTROL SAMPLE",,,"NYSDEC",
"00-QAQC-0.0","09/14/2021","N","ALSRNY","387223-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab","","R2109247","09/14/2021 00:00:00",,"BLANK",,,"NYSDEC",
"00-QAQC-0.0","09/14/2021","N","ALSRNY","387224-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab","","R2109247","09/14/2021 00:00:00",,"BLANK",,,"NYSDEC",
"00-QAQC-0.0","09/16/2021","N","ALSRNY","387449-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab","","R2109247","09/16/2021 00:00:00",,"BLANK",,,"NYSDEC",
"00-QAQC-0.0","09/16/2021","N","ALSRNY","387452-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab","","R2109247","09/16/2021 00:00:00",,"BLANK",,,"NYSDEC",
"07-GLNK-3.4","09/08/2021","N","ALSRNY","07-GLNK-3.4-09082021-WMS","07-GLNK-3.4-09082021-W","WS","N","MS","Lab","07-GLNK-3.4-09082021-W","R2109247","09/08/2021 15:00:00","09/09/2021","07-GLNK-3.4",,,"NYSDEC",
"07-GLNK-3.4","09/08/2021","N","ALSRNY","07-GLNK-3.4-09082021-WSD","07-GLNK-3.4-09082021-W","WS","N","SD","Lab","07-GLNK-3.4-09082021-W","R2109247","09/08/2021 15:00:00","09/09/2021","07-GLNK-3.4",,,"NYSDEC",
"02-JHNS-1.0","09/14/2021","N","ALSRNY","02-JHNS-1.0-09142021-W","02-JHNS-1.0-09142021-W","WS","N","N","Field","","R2109582","09/14/2021 12:00:00","09/16/2021","02-JHNS-1.0",,,"NYSDEC",
"02-ISCH-15.1","09/14/2021","N","ALSRNY","02-ISCH-15.1-09142021-W","02-ISCH-15.1-09142021-W","WS","N","N","Field","","R2109582","09/14/2021 12:30:00","09/16/2021","02-ISCH-15.1",,,"NYSDEC",
"02-ISCH-13.8","09/14/2021","N","ALSRNY","02-ISCH-13.8-09142021-W","02-ISCH-13.8-09142021-W","WS","N","N","Field","","R2109582","09/14/2021 13:30:00","09/16/2021","02-ISCH-13.8",,,"NYSDEC",
"02-WRGT_Ta-1.8","09/14/2021","N","ALSRNY","02-WRGT_TA-1.8-09142021","02-WRGT_Ta-1.8-09142021","WS","N","N","Field","","R2109582","09/14/2021 14:00:00","09/16/2021","02-WRGT_Ta-1.8-09142021",,,"NYSDEC",
"02-WRGT_Ta-1.8","09/14/2021","N","ALSRNY","02-WRGT_TA-1.8-09142021-EB","02-WRGT_Ta-1.8-09142021-EB","WS","EB","N","Field","","R2109582","09/14/2021 14:30:00","09/16/2021","02-WRGT_Ta-1.8-09142021",,,"NYSDEC",
"02-OLEA-3.9","09/14/2021","N","ALSRNY","02-OLEA-3.9-09142021-W","02-OLEA-3.9-09142021-W","WS","N","N","Field","","R2109582","09/14/2021 11:30:00","09/16/2021","02-OLEA-3.9",,,"NYSDEC",
"02-BLHL-0.5","09/14/2021","N","ALSRNY","02-BLHL-0.5-09142021-W","02-BLHL-0.5-09142021-W","WS","N","N","Field","","R2109582","09/14/2021 12:15:00","09/16/2021","02-BLHL-0.5",,,"NYSDEC",
"02-OLEA-1.0","09/14/2021","N","ALSRNY","02-OLEA-1.0-09142021-W","02-OLEA-1.0-09142021-W","WS","N","N","Field","","R2109582","09/14/2021 13:00:00","09/16/2021","02-OLEA-1.0",,,"NYSDEC",
"02-ALGY-37.4","09/14/2021","N","ALSRNY","02-ALGY-37.4-09142021-W","02-ALGY-37.4-09142021-W","WS","N_SEQPARENT","N","Field","","R2109582","09/14/2021 13:45:00","09/16/2021","02-ALGY-37.4",,,"NYSDEC",
"02-FORA-3.2","09/14/2021","N","ALSRNY","02-FORA-3.2-09142021-W","02-FORA-3.2-09142021-W","WS","N","N","Field","","R2109582","09/14/2021 14:45:00","09/16/2021","02-FORA-3.2",,,"NYSDEC",
"02-TUNG-1.3","09/14/2021","N","ALSRNY","02-TUNG-1.3-09142021-W","02-TUNG-1.3-09142021-W","WS","N","N","Field","","R2109582","09/14/2021 15:20:00","09/16/2021","02-TUNG-1.3",,,"NYSDEC",
"02-ALGY-37.4","09/14/2021","N","ALSRNY","02-ALGY-37.4-09142021-W-EB","02-ALGY-37.4-09142021-W-EB","WS","EB","N","Field","","R2109582","09/14/2021 14:30:00","09/16/2021","02-ALGY-37.4",,,"NYSDEC",
"02-ALGY-37.4","09/14/2021","N","ALSRNY","02-ALGY-37.4-09142021-W-SEQ","02-ALGY-37.4-09142021-W-SEQ","WS","SEQ","N","Field","","R2109582","09/14/2021 14:15:00","09/16/2021","02-ALGY-37.4",,,"NYSDEC",
"00-QAQC-0.0","09/21/2021","N","ALSRNY","739654-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109582","09/21/2021 15:52:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/27/2021","N","ALSRNY","740579-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109582","09/27/2021 13:55:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/26/2021","N","ALSRNY","740191-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109582","09/26/2021 15:05:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/29/2021","N","ALSRNY","740765-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109582","09/29/2021 21:18:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/16/2021","N","ALSRNY","739492-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109582","09/16/2021 17:18:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/21/2021","N","ALSRNY","387816-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109582","09/21/2021 15:22:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/22/2021","N","ALSRNY","387971-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109582","09/22/2021 15:30:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/16/2021","N","ALSRNY","739314-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109582","09/16/2021 06:10:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/21/2021","N","ALSRNY","739655-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109582","09/21/2021 18:48:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/26/2021","N","ALSRNY","740168-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109582","09/26/2021 12:18:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/23/2021","N","ALSRNY","388051-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109582","09/23/2021 17:36:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/22/2021","N","ALSRNY","387972-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109582","09/22/2021 15:30:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/28/2021","N","ALSRNY","740607-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109582","09/28/2021 22:41:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/25/2021","N","ALSRNY","388211-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109582","09/25/2021 17:05:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/30/2021","N","ALSRNY","740893-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109582","09/30/2021 16:57:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/21/2021","N","ALSRNY","739654-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109582","09/21/2021 16:02:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/27/2021","N","ALSRNY","740579-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109582","09/27/2021 13:57:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/26/2021","N","ALSRNY","740191-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109582","09/26/2021 15:12:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/29/2021","N","ALSRNY","740765-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109582","09/29/2021 21:27:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/16/2021","N","ALSRNY","739492-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109582","09/16/2021 17:19:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/21/2021","N","ALSRNY","387816-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109582","09/21/2021 15:22:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/22/2021","N","ALSRNY","387971-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109582","09/22/2021 15:30:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/21/2021","N","ALSRNY","739655-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109582","09/21/2021 19:33:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/26/2021","N","ALSRNY","740168-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109582","09/26/2021 12:25:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/23/2021","N","ALSRNY","388051-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109582","09/23/2021 17:36:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/22/2021","N","ALSRNY","387972-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109582","09/22/2021 15:30:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/28/2021","N","ALSRNY","740607-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109582","09/28/2021 22:48:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/25/2021","N","ALSRNY","388211-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109582","09/25/2021 17:05:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","09/30/2021","N","ALSRNY","740893-LCS4","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2109582","09/30/2021 17:04:00",,"Lab Control Sample",,,"NYSDEC",
"02-JHNS-1.0","09/14/2021","N","ALSRNY","02-JHNS-1.0-09142021-WDUP","02-JHNS-1.0-09142021-W","WS","N","LR","Lab","02-JHNS-1.0-09142021-W","R2109582","09/14/2021 12:00:00","09/16/2021","02-JHNS-1.0",,,"NYSDEC",
"02-ALGY-37.4","09/14/2021","N","ALSRNY","02-ALGY-37.4-09142021-WDUP","02-ALGY-37.4-09142021-W","WS","N","LR","Lab","02-ALGY-37.4-09142021-W","R2109582","09/14/2021 13:45:00","09/16/2021","02-ALGY-37.4",,,"NYSDEC",
"02-TUNG-1.3","09/14/2021","N","ALSRNY","02-TUNG-1.3-09142021-WDUP","02-TUNG-1.3-09142021-W","WS","N","LR","Lab","02-TUNG-1.3-09142021-W","R2109582","09/14/2021 15:20:00","09/16/2021","02-TUNG-1.3",,,"NYSDEC",
"02-JHNS-1.0","09/14/2021","N","ALSRNY","02-JHNS-1.0-09142021-WMS","02-JHNS-1.0-09142021-W","WS","N","MS","Lab","02-JHNS-1.0-09142021-W","R2109582","09/14/2021 12:00:00","09/16/2021","02-JHNS-1.0",,,"NYSDEC",
"02-ALGY-37.4","09/14/2021","N","ALSRNY","02-ALGY-37.4-09142021-WMS","02-ALGY-37.4-09142021-W","WS","N","MS","Lab","02-ALGY-37.4-09142021-W","R2109582","09/14/2021 13:45:00","09/16/2021","02-ALGY-37.4",,,"NYSDEC",
"02-JHNS-1.0","09/14/2021","N","ALSRNY","02-JHNS-1.0-09142021-WSD","02-JHNS-1.0-09142021-W","WS","N","SD","Lab","02-JHNS-1.0-09142021-W","R2109582","09/14/2021 12:00:00","09/16/2021","02-JHNS-1.0",,,"NYSDEC",
"02-ALGY-37.4","09/14/2021","N","ALSRNY","02-ALGY-37.4-09142021-WSD","02-ALGY-37.4-09142021-W","WS","N","SD","Lab","02-ALGY-37.4-09142021-W","R2109582","09/14/2021 13:45:00","09/16/2021","02-ALGY-37.4",,,"NYSDEC",
"00-QAQC-0.0","09/22/2021","N","ALSRNY","387871-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab","","R2109582","09/22/2021 00:00:00",,"LAB CONTROL SAMPLE",,,"NYSDEC",
"00-QAQC-0.0","09/22/2021","N","ALSRNY","387874-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab","","R2109582","09/22/2021 00:00:00",,"LAB CONTROL SAMPLE",,,"NYSDEC",
"00-QAQC-0.0","09/22/2021","N","ALSRNY","387871-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab","","R2109582","09/22/2021 00:00:00",,"BLANK",,,"NYSDEC",
"00-QAQC-0.0","09/22/2021","N","ALSRNY","387874-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab","","R2109582","09/22/2021 00:00:00",,"BLANK",,,"NYSDEC",
"02-HOYE_T9-0.3","09/14/2021","N","ALSRNY","02-HOYE_T9-0.3-09142021-W","02-HOYE_T9-0.3-09142021-W","WS","N","N","Field","","R2109583","09/14/2021 12:30:00","09/16/2021","02-HOYE_T9-0.3",,,"NYSDEC",
"02-LGEN-7.0","09/14/2021","N","ALSRNY","02-LGEN-7.0-09142021-W","02-LGEN-7.0-09142021-W","WS","N","N","Field","","R2109583","09/14/2021 13:45:00","09/16/2021","02-LGEN-7.0",,,"NYSDEC",
"02-LGEN-6.2","09/14/2021","N","ALSRNY","02-LGEN-6.2-09142021-W","02-LGEN-6.2-09142021-W","WS","N","N","Field","","R2109583","09/14/2021 14:15:00","09/16/2021","02-LGEN-6.2",,,"NYSDEC",
"02-LGEN-3.6","09/14/2021","N","ALSRNY","02-LGEN-3.6-09142021-W","02-LGEN-3.6-09142021-W","WS","N","N","Field","","R2109583","09/14/2021 15:00:00","09/16/2021","02-LGEN-3.6",,,"NYSDEC",
"02-ALGY-49.5","09/14/2021","N","ALSRNY","02-ALGY-49.5-09142021-W","02-ALGY-49.5-09142021-W","WS","N","N","Field","","R2109583","09/14/2021 16:00:00","09/16/2021","02-ALGY-49.5",,,"NYSDEC",
"02-LGEN-6.2","09/14/2021","N","ALSRNY","02-LGEN-6.2-09142021-W-EB","02-LGEN-6.2-09142021-W-EB","WS","EB","N","Field","","R2109583","09/14/2021 14:45:00","09/16/2021","02-LGEN-6.2",,,"NYSDEC",
"02-GRIF-1.4","09/14/2021","N","ALSRNY","02-GRIF-1.4-09142021-W","02-GRIF-1.4-09142021-W","WS","N","N","Field","","R2109583","09/14/2021 11:45:00","09/16/2021","02-GRIF-1.4",,,"NYSDEC",
"02-OIL-5.8","09/14/2021","N","ALSRNY","02-OIL-5.8-09142021-W","02-OIL-5.8-09142021-W","WS","N","N","Field","","R2109583","09/14/2021 13:00:00","09/16/2021","02-OIL-5.8",,,"NYSDEC",
"02-RAWS-0.8","09/14/2021","N","ALSRNY","02-RAWS-0.8-09142021-W","02-RAWS-0.8-09142021-W","WS","N","N","Field","","R2109583","09/14/2021 13:30:00","09/16/2021","02-RAWS-0.8",,,"NYSDEC",
"02-FARW-0.1","09/14/2021","N","ALSRNY","02-FARW-0.1-09142021-W","02-FARW-0.1-09142021-W","WS","N","N","Field","","R2109583","09/14/2021 14:30:00","09/16/2021","02-FARW-0.1",,,"NYSDEC",
"02-ISCH-0.9","09/14/2021","N","ALSRNY","02-ISCH-0.9-09142021-W","02-ISCH-0.9-09142021-W","WS","N","N","Field","","R2109583","09/14/2021 15:00:00","09/16/2021","02-ISCH-0.9",,,"NYSDEC",
"02-FARW-0.1","09/14/2021","N","ALSRNY","02-FARW-0.1-09142021-W-EB","02-FARW-0.1-09142021-W-EB","WS","EB","N","Field","","R2109583","09/14/2021 14:45:00","09/16/2021","02-FARW-0.1",,,"NYSDEC",
"00-QAQC-0.0","09/21/2021","N","ALSRNY","739655-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109583","09/21/2021 18:48:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/27/2021","N","ALSRNY","740579-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109583","09/27/2021 13:55:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/26/2021","N","ALSRNY","740191-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109583","09/26/2021 15:05:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/29/2021","N","ALSRNY","740765-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109583","09/29/2021 21:18:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/16/2021","N","ALSRNY","739492-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109583","09/16/2021 17:18:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/23/2021","N","ALSRNY","388051-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109583","09/23/2021 17:36:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/25/2021","N","ALSRNY","388211-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109583","09/25/2021 17:05:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/16/2021","N","ALSRNY","739314-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109583","09/16/2021 06:10:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/21/2021","N","ALSRNY","739656-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109583","09/21/2021 21:31:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/27/2021","N","ALSRNY","740580-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109583","09/27/2021 14:29:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/26/2021","N","ALSRNY","740192-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109583","09/26/2021 17:52:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/29/2021","N","ALSRNY","740767-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109583","09/29/2021 22:08:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/16/2021","N","ALSRNY","739496-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109583","09/16/2021 17:29:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","09/30/2021","N","ALSRNY","388567-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2109583","09/30/2021 14:39:00",,"Method Blank",,,"NYSDEC",
